amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
215.02,2,Food,0,0,34,2,28,0
202.96,17,Clothing,1,0,74,0,43,0
118.76,23,Travel,0,0,95,2,32,0
113.03,11,Food,0,0,86,4,28,0
13.74,10,Grocery,0,0,56,1,63,0
131.49,1,Food,0,0,40,3,64,0
225.76,6,Grocery,1,0,62,5,37,0
22.75,23,Clothing,0,0,48,2,59,0
370.2,8,Grocery,0,0,73,4,68,0
3.74,16,Grocery,0,0,58,2,28,0
33.91,14,Clothing,1,0,62,1,63,0
63.25,6,Travel,0,1,29,1,34,0
40.07,23,Travel,0,0,45,2,61,0
46.73,13,Electronics,0,0,40,1,28,0
41.12,7,Clothing,0,0,72,1,63,0
42.89,8,Grocery,0,0,59,2,53,0
18.81,3,Food,0,0,45,1,37,0
159.97,18,Electronics,0,0,33,3,36,0
128.55,0,Electronics,0,0,72,1,69,0
72.52,7,Clothing,0,0,60,1,61,0
311.1,16,Travel,0,0,99,0,51,0
76.71,15,Grocery,0,0,89,1,18,0
202.19,11,Clothing,0,0,46,1,44,0
123.61,0,Electronics,1,0,89,2,54,0
102.06,6,Clothing,1,1,45,4,65,0
7.23,7,Grocery,0,0,78,1,66,0
95.61,0,Clothing,0,0,69,2,20,0
52.34,0,Clothing,0,0,76,0,43,0
570.38,9,Clothing,0,0,94,1,32,0
169.78,18,Grocery,1,0,97,5,48,0
82.86,17,Travel,0,0,91,0,44,0
64.44,18,Food,0,0,42,0,67,0
59.95,2,Electronics,0,0,82,4,26,0
44.14,17,Electronics,1,0,45,1,59,0
127.8,21,Food,0,0,64,2,44,0
95.82,20,Electronics,0,0,94,1,27,0
49.87,15,Electronics,1,0,79,1,68,0
138.6,1,Clothing,0,1,69,0,54,0
236.02,12,Travel,0,0,71,3,61,0
214.93,23,Food,0,0,92,1,43,0
72.67,12,Travel,0,0,83,1,19,0
38.14,21,Grocery,0,0,42,3,33,0
383.11,4,Electronics,0,0,67,4,29,0
230.07,12,Grocery,1,0,34,2,25,0
134.77,22,Travel,0,0,84,1,66,0
75.05,1,Travel,0,0,46,4,28,0
155.33,4,Grocery,0,0,52,0,23,0
3.87,17,Food,0,0,60,1,50,0
199.03,22,Grocery,1,0,32,2,59,0
12.0,16,Food,0,0,55,1,45,0
128.31,3,Travel,0,0,41,1,23,0
211.92,13,Grocery,0,0,87,1,69,0
317.04,6,Food,0,0,46,1,58,0
19.34,2,Clothing,1,0,91,0,40,0
166.36,17,Grocery,0,0,31,1,28,0
91.05,1,Grocery,0,0,28,3,60,0
376.17,5,Food,0,0,83,1,24,0
380.65,7,Food,0,0,37,1,58,0
519.14,12,Travel,0,0,73,2,43,0
169.12,15,Clothing,1,0,68,1,43,0
20.37,5,Food,0,0,87,1,43,0
312.49,11,Travel,0,0,77,1,42,0
470.1,13,Grocery,0,0,91,2,56,0
370.18,2,Clothing,0,0,56,2,68,0
29.34,14,Grocery,0,0,66,1,29,0
182.12,10,Food,1,0,88,2,33,0
55.47,17,Travel,0,0,45,1,66,0
66.19,15,Electronics,0,0,73,0,42,0
46.95,1,Travel,1,1,55,2,50,1
337.12,1,Clothing,0,0,54,4,18,0
197.67,15,Grocery,0,0,47,2,59,0
388.13,9,Travel,0,0,43,4,19,0
96.64,23,Clothing,1,0,40,2,36,0
375.61,21,Electronics,0,1,31,0,26,0
126.99,5,Electronics,0,0,57,3,24,0
221.35,15,Travel,1,1,69,2,59,0
22.7,8,Travel,0,0,59,1,44,0
35.68,16,Clothing,0,0,32,2,42,0
218.08,11,Food,0,0,86,3,25,0
181.46,17,Clothing,0,0,73,3,57,0
267.6,0,Grocery,0,0,67,2,46,0
53.29,0,Grocery,0,0,33,5,58,1
363.34,13,Electronics,0,0,85,1,53,0
171.07,14,Food,0,0,43,3,58,0
121.59,20,Travel,0,0,54,1,38,0
49.82,13,Grocery,0,0,26,1,62,0
556.0,6,Travel,0,0,90,4,61,0
79.42,13,Food,0,0,39,3,43,0
643.63,10,Travel,0,0,93,1,50,0
531.41,11,Clothing,0,0,79,1,40,0
339.06,12,Grocery,1,0,90,1,28,0
74.48,15,Clothing,0,0,41,1,65,0
671.45,6,Food,0,0,68,0,25,0
344.55,6,Clothing,1,0,93,2,41,0
94.98,11,Travel,0,0,29,1,63,0
221.29,16,Electronics,0,0,55,3,62,0
16.47,18,Clothing,0,0,52,4,65,0
146.91,17,Travel,0,0,91,1,38,0
100.89,2,Clothing,0,0,61,2,47,0
393.37,18,Grocery,0,0,69,5,64,0
161.8,6,Food,1,0,43,4,43,0
36.7,0,Travel,0,0,79,3,60,0
111.68,9,Food,0,0,79,4,40,0
186.53,0,Travel,0,0,91,1,46,0
248.35,19,Electronics,0,1,85,3,32,0
166.51,14,Clothing,0,0,87,3,40,0
58.5,3,Travel,0,0,95,4,19,0
159.0,4,Food,0,0,49,3,57,0
529.29,11,Electronics,0,0,82,0,57,0
12.81,8,Clothing,0,0,49,3,20,0
9.16,8,Clothing,0,0,69,6,25,0
24.15,2,Grocery,0,0,93,2,36,0
65.22,3,Travel,0,0,36,3,37,0
25.2,10,Food,0,0,65,0,40,0
204.63,21,Clothing,0,1,79,2,68,0
10.86,13,Grocery,0,1,54,3,34,0
158.68,23,Clothing,0,0,68,2,42,0
148.33,23,Electronics,0,0,72,2,41,0
122.83,19,Travel,0,0,77,2,61,0
63.27,22,Clothing,0,0,77,3,39,0
213.76,21,Travel,0,0,49,1,51,0
242.18,18,Grocery,0,0,94,2,52,0
28.72,1,Grocery,0,0,39,3,48,0
281.54,16,Grocery,1,0,41,2,40,0
20.05,17,Food,0,0,79,2,63,0
696.28,8,Food,0,0,32,1,50,0
326.76,17,Grocery,0,0,39,2,62,0
202.94,0,Clothing,0,0,68,4,33,0
180.56,22,Electronics,0,0,61,1,46,0
164.5,1,Food,0,0,76,1,65,0
172.42,6,Electronics,0,0,56,0,30,0
664.63,2,Food,0,0,51,1,36,0
39.6,12,Travel,0,0,37,0,29,0
72.75,14,Food,0,1,59,2,32,0
296.7,10,Electronics,0,0,97,1,48,0
139.03,2,Travel,0,0,91,5,27,0
191.36,12,Grocery,0,0,71,1,48,0
15.95,13,Travel,0,0,92,1,40,0
39.23,3,Travel,0,0,37,1,38,0
75.36,22,Clothing,1,0,96,0,36,0
54.86,17,Clothing,0,0,51,0,68,0
168.1,21,Clothing,0,0,51,2,50,0
521.26,21,Clothing,0,0,77,1,55,0
233.02,0,Grocery,0,1,98,2,54,0
125.64,8,Grocery,0,0,66,0,34,0
33.01,22,Electronics,1,0,38,1,44,0
636.69,18,Clothing,0,0,28,2,30,0
57.14,15,Food,0,0,48,4,40,0
19.56,2,Clothing,0,0,78,1,57,0
8.05,18,Clothing,0,0,25,1,65,0
17.34,18,Grocery,0,0,98,3,30,0
106.44,13,Food,0,0,32,0,64,0
370.68,13,Grocery,0,0,66,4,58,0
51.78,7,Food,0,0,80,1,36,0
111.79,18,Clothing,0,0,31,2,35,0
138.04,6,Grocery,0,0,70,1,35,0
77.62,15,Electronics,0,0,29,0,39,0
275.15,8,Travel,0,0,64,2,38,0
29.67,11,Travel,0,1,72,1,22,0
122.22,23,Clothing,0,0,75,3,66,0
9.16,9,Clothing,0,0,40,1,22,0
149.06,15,Travel,0,0,99,0,31,0
277.23,17,Clothing,0,1,43,2,66,0
234.68,4,Travel,0,0,34,1,45,0
6.7,17,Clothing,1,0,98,4,30,0
5.94,5,Electronics,1,0,96,1,56,0
19.53,19,Electronics,1,0,39,6,40,1
14.15,11,Electronics,0,0,74,1,57,0
450.71,3,Food,0,0,85,3,20,0
103.33,9,Travel,0,0,60,6,19,0
569.72,12,Grocery,0,0,41,1,52,0
51.7,15,Travel,1,1,72,1,39,0
244.92,16,Electronics,0,0,34,3,18,0
214.8,10,Travel,0,0,82,2,62,0
674.8,11,Electronics,0,0,82,3,25,0
9.1,19,Grocery,1,0,31,2,57,0
83.31,14,Food,0,0,48,3,58,0
150.79,22,Food,0,1,85,2,29,0
20.69,10,Electronics,0,0,84,2,41,0
320.28,22,Clothing,0,0,30,0,50,0
70.57,10,Travel,0,0,99,1,47,0
73.2,20,Food,1,0,88,0,52,0
12.68,16,Clothing,0,0,94,4,47,0
329.99,8,Clothing,0,0,37,3,36,0
16.38,20,Clothing,0,0,67,3,22,0
270.35,18,Electronics,0,0,64,2,36,0
3.28,8,Clothing,1,0,62,2,35,0
182.97,17,Electronics,0,0,58,3,18,0
74.39,4,Grocery,0,0,65,0,57,0
273.14,7,Food,0,0,57,5,21,0
42.84,18,Food,0,0,68,3,19,0
95.51,18,Electronics,0,0,83,2,43,0
101.13,20,Food,0,0,77,1,54,0
399.18,17,Food,0,0,59,0,39,0
92.86,0,Electronics,0,0,92,2,38,0
68.49,0,Clothing,0,0,33,1,50,0
376.62,18,Travel,0,0,31,2,54,0
435.11,0,Food,0,0,55,3,50,0
327.04,12,Travel,0,1,25,1,41,0
509.07,14,Clothing,0,1,93,2,27,0
207.78,15,Electronics,0,0,58,3,62,0
88.18,12,Travel,0,0,77,0,55,0
33.29,2,Electronics,0,0,57,1,47,0
147.73,9,Clothing,0,0,60,2,49,0
44.21,22,Electronics,0,0,59,2,60,0
419.12,8,Electronics,1,1,82,6,18,1
110.79,21,Grocery,0,0,63,0,38,0
89.8,4,Electronics,0,0,44,3,45,0
116.15,16,Food,0,0,86,1,59,0
50.78,0,Food,1,0,53,4,28,0
39.15,14,Electronics,0,0,39,1,59,0
20.04,8,Grocery,0,0,39,3,21,0
75.4,15,Clothing,0,0,29,1,57,0
75.6,15,Clothing,0,0,45,1,40,0
324.3,13,Food,0,0,57,0,26,0
175.79,22,Electronics,1,0,57,3,61,0
95.31,5,Clothing,0,0,52,2,36,0
10.73,1,Grocery,0,0,84,3,48,0
237.29,7,Grocery,0,0,57,3,57,0
19.44,3,Clothing,1,0,85,3,34,0
109.36,10,Grocery,0,0,68,4,28,0
234.97,22,Electronics,1,1,69,0,19,0
108.96,9,Food,0,0,51,3,23,0
45.97,5,Travel,0,1,50,1,49,0
272.42,13,Food,0,0,62,3,67,0
101.95,17,Food,0,0,83,2,63,0
501.82,19,Grocery,0,0,64,2,59,0
87.36,14,Clothing,1,0,86,0,25,0
13.2,4,Food,1,0,47,1,30,0
173.97,14,Clothing,0,0,78,4,68,0
31.43,7,Grocery,0,0,84,4,59,0
554.76,7,Electronics,0,0,62,0,63,0
13.59,13,Grocery,0,0,94,3,63,0
116.67,7,Travel,0,0,96,2,68,0
34.89,15,Grocery,0,0,59,2,57,0
147.12,18,Food,0,0,30,4,60,0
54.79,8,Food,0,0,99,2,51,0
99.72,9,Food,1,1,62,1,29,0
93.94,18,Travel,0,1,51,1,62,0
187.96,11,Food,0,0,45,1,67,0
94.77,10,Grocery,1,0,56,1,31,0
4.95,6,Electronics,0,0,41,1,58,0
125.72,16,Food,0,1,80,3,20,0
505.91,11,Clothing,0,0,29,1,52,0
213.95,5,Food,0,0,91,4,18,0
91.12,4,Clothing,0,0,56,7,41,0
162.46,4,Grocery,0,0,82,2,26,0
90.77,12,Travel,0,0,64,1,23,0
380.57,1,Food,0,0,81,3,49,0
471.12,8,Clothing,0,0,30,2,29,0
185.68,0,Electronics,0,0,88,2,29,0
60.43,23,Clothing,0,0,55,1,60,0
186.54,12,Food,0,1,52,0,28,0
331.49,20,Clothing,0,0,91,2,52,0
16.84,6,Travel,0,0,72,6,52,0
27.78,8,Clothing,0,0,94,4,35,0
129.39,3,Clothing,0,0,64,0,51,0
252.83,9,Travel,0,0,83,4,18,0
138.81,23,Electronics,1,0,69,2,49,0
73.54,12,Food,0,0,98,2,38,0
175.57,3,Grocery,0,0,38,3,35,0
628.71,4,Clothing,0,0,30,4,45,0
271.22,4,Clothing,1,0,35,1,63,0
7.44,15,Clothing,0,0,51,2,62,0
210.86,15,Travel,0,0,49,1,60,0
95.32,12,Food,0,0,98,1,52,0
162.12,3,Electronics,0,0,28,0,41,0
195.48,13,Food,0,0,60,3,39,0
9.55,6,Travel,0,0,92,0,46,0
283.15,14,Food,0,0,81,1,41,0
47.88,23,Grocery,0,0,31,2,41,0
100.91,1,Electronics,0,0,72,0,44,0
33.94,8,Grocery,0,0,45,1,45,0
8.64,18,Electronics,0,0,86,4,23,0
124.0,14,Food,0,0,32,6,51,0
240.0,6,Clothing,0,0,84,6,49,0
52.32,16,Clothing,0,0,63,1,20,0
227.81,7,Travel,0,0,97,6,50,0
156.19,18,Travel,0,0,65,1,69,0
239.09,18,Food,0,0,40,4,41,0
222.44,15,Grocery,0,0,48,2,44,0
163.46,20,Electronics,0,0,79,1,58,0
199.22,3,Travel,0,0,87,3,37,0
70.36,7,Clothing,0,0,81,3,31,0
337.27,18,Clothing,0,0,55,1,41,0
1321.02,0,Electronics,0,0,54,2,64,0
317.13,5,Travel,0,0,36,2,22,0
131.16,9,Food,0,0,36,2,31,0
396.52,7,Electronics,1,0,71,2,47,0
118.15,10,Travel,0,0,46,1,54,0
203.44,11,Grocery,0,1,66,3,18,0
305.98,23,Electronics,0,0,82,2,29,0
25.78,13,Grocery,0,0,82,2,41,0
120.28,7,Electronics,0,0,55,0,49,0
86.46,15,Travel,0,0,60,0,24,0
47.6,22,Electronics,0,0,80,0,46,0
341.64,19,Electronics,0,0,39,2,57,0
0.12,17,Food,1,0,87,1,21,0
780.15,15,Electronics,0,0,75,3,27,0
417.16,9,Grocery,0,0,39,1,37,0
83.5,17,Food,0,0,27,2,19,0
11.65,17,Grocery,0,0,65,2,30,0
180.63,2,Grocery,0,0,70,1,27,0
163.22,12,Food,0,0,52,2,39,0
3.49,15,Grocery,0,0,73,2,63,0
78.87,0,Travel,0,0,31,1,18,0
33.2,16,Electronics,0,0,29,2,53,0
139.45,10,Travel,0,0,83,3,48,0
9.96,22,Travel,0,0,94,1,63,0
47.53,18,Clothing,0,0,51,1,64,0
330.36,21,Grocery,0,0,40,1,29,0
95.13,16,Food,0,0,41,1,61,0
131.72,16,Electronics,0,0,67,3,41,0
143.68,23,Grocery,0,0,33,2,38,0
152.2,0,Travel,0,0,59,4,28,0
63.6,11,Grocery,0,0,90,2,38,0
220.95,12,Food,1,0,75,4,57,0
82.16,3,Food,0,0,47,1,35,0
111.7,23,Food,0,0,53,2,49,0
182.43,15,Electronics,0,1,50,2,51,0
31.64,23,Electronics,0,0,86,2,34,0
838.26,12,Clothing,0,0,94,2,38,0
212.86,21,Food,0,0,66,0,48,0
56.2,18,Electronics,0,0,89,2,30,0
352.29,18,Travel,0,0,61,0,28,0
41.81,5,Electronics,0,0,77,2,22,0
46.6,18,Grocery,0,0,90,0,20,0
186.27,7,Food,1,1,98,1,54,0
46.56,14,Clothing,0,0,36,4,67,0
31.07,20,Travel,0,0,79,1,48,0
126.38,7,Food,0,0,98,2,21,0
144.82,1,Clothing,0,0,27,1,55,0
430.33,10,Food,0,0,65,2,56,0
63.7,19,Electronics,0,0,48,0,38,0
233.34,20,Clothing,0,0,84,2,25,0
4.31,23,Food,0,0,79,3,48,0
68.48,9,Electronics,0,0,90,2,31,0
145.41,21,Food,0,0,76,1,65,0
324.25,14,Food,0,0,58,1,26,0
97.26,5,Food,0,0,89,1,46,0
6.69,3,Electronics,0,0,73,2,66,0
141.91,14,Electronics,0,0,49,0,51,0
483.2,10,Food,0,0,97,2,23,0
200.49,10,Grocery,0,0,54,2,37,0
198.37,12,Clothing,0,0,86,3,47,0
96.06,6,Food,0,0,88,1,44,0
261.71,14,Food,1,0,79,3,65,0
63.26,18,Electronics,0,0,50,1,51,0
76.32,7,Electronics,0,0,56,0,36,0
99.96,20,Travel,0,1,98,3,28,0
456.88,15,Electronics,0,0,82,0,48,0
185.32,7,Grocery,0,0,81,3,65,0
68.61,23,Electronics,0,0,69,1,49,0
88.81,9,Grocery,0,0,74,1,57,0
88.38,21,Grocery,0,0,51,5,62,0
113.52,7,Travel,0,0,61,2,45,0
381.05,17,Clothing,1,0,86,2,27,0
47.01,23,Grocery,1,0,70,4,48,0
260.95,8,Electronics,0,0,79,3,43,0
214.35,5,Electronics,0,1,97,2,38,0
60.85,21,Food,0,0,45,2,28,0
9.45,19,Electronics,0,0,46,2,19,0
34.06,23,Travel,0,1,31,5,41,1
328.63,20,Travel,0,0,47,3,51,0
612.15,6,Electronics,0,0,78,3,59,0
140.37,1,Grocery,0,0,27,2,39,0
89.85,12,Electronics,1,0,76,2,48,0
100.05,9,Grocery,0,0,68,4,50,0
314.83,23,Clothing,0,0,99,1,50,0
79.5,0,Clothing,0,0,70,1,69,0
52.47,12,Grocery,0,0,72,3,20,0
160.02,8,Grocery,0,0,84,3,69,0
55.02,12,Grocery,0,0,30,0,44,0
26.54,11,Electronics,0,0,66,0,53,0
45.78,14,Grocery,0,0,33,2,38,0
157.07,10,Electronics,0,0,65,1,52,0
112.66,11,Electronics,0,0,76,1,51,0
114.54,21,Grocery,0,0,96,1,34,0
161.79,19,Food,1,0,83,3,22,0
22.05,4,Grocery,0,0,56,5,42,0
11.63,23,Travel,1,0,41,1,65,0
689.93,22,Food,0,0,52,1,66,0
150.02,21,Travel,0,0,63,1,41,0
82.24,5,Food,0,0,55,1,38,0
133.39,4,Clothing,0,1,61,2,48,0
56.81,17,Food,0,0,94,1,36,0
440.03,10,Food,0,0,70,2,33,0
48.0,4,Electronics,1,0,85,0,34,0
404.92,8,Electronics,0,0,52,0,45,0
181.1,1,Food,0,0,31,3,59,0
131.65,15,Travel,0,0,40,4,32,0
22.28,5,Grocery,1,0,83,2,18,0
97.24,23,Clothing,0,1,47,2,36,0
56.17,5,Food,0,0,91,3,55,0
90.03,3,Food,0,0,33,4,18,0
64.88,13,Clothing,0,0,42,1,38,0
82.76,8,Clothing,1,0,90,1,63,0
91.5,20,Clothing,0,0,91,3,26,0
50.15,6,Travel,0,0,67,0,49,0
229.35,17,Grocery,0,0,39,0,25,0
126.13,19,Travel,1,0,53,1,29,0
208.95,11,Travel,0,0,79,2,55,0
128.96,10,Food,0,0,77,0,69,0
251.28,18,Clothing,0,0,79,0,51,0
88.63,0,Food,0,0,37,2,47,0
51.72,9,Food,0,0,32,2,38,0
43.34,20,Electronics,0,0,79,2,52,0
216.5,4,Grocery,0,0,82,1,48,0
264.36,6,Electronics,0,0,68,4,28,0
188.72,14,Grocery,0,0,64,2,33,0
95.94,2,Grocery,0,0,49,1,63,0
16.86,17,Clothing,0,0,67,1,47,0
10.32,0,Grocery,0,0,72,1,18,0
63.33,9,Clothing,0,1,64,1,24,0
405.39,12,Grocery,0,0,53,0,39,0
311.22,6,Clothing,0,0,57,2,27,0
136.72,14,Clothing,0,0,49,1,59,0
150.5,4,Travel,0,0,42,3,58,0
11.53,9,Electronics,0,0,95,0,69,0
16.55,15,Electronics,0,0,49,4,34,0
385.95,4,Food,0,0,33,1,21,0
42.82,5,Food,1,0,62,1,56,0
485.61,11,Grocery,0,0,55,2,25,0
182.87,1,Travel,0,0,29,0,58,0
35.17,7,Grocery,0,0,33,1,28,0
225.58,1,Grocery,1,0,62,1,24,0
89.3,2,Travel,0,0,84,1,24,0
137.66,3,Food,0,0,69,2,44,0
209.68,16,Grocery,0,0,91,2,62,0
319.96,19,Grocery,1,0,94,3,67,0
208.72,14,Travel,0,0,40,2,22,0
273.6,10,Travel,0,0,40,3,44,0
134.05,13,Food,0,0,58,3,48,0
15.58,4,Grocery,0,0,54,1,33,0
37.5,10,Food,0,0,87,2,45,0
75.46,13,Electronics,0,0,59,4,23,0
284.4,9,Food,0,0,75,1,26,0
23.09,0,Travel,0,0,98,2,24,0
24.84,7,Travel,0,0,68,3,44,0
165.63,9,Electronics,0,0,95,2,44,0
39.98,18,Clothing,0,0,45,1,51,0
160.97,19,Grocery,0,0,44,0,60,0
24.17,2,Clothing,0,0,31,1,27,0
67.13,19,Clothing,0,0,75,1,24,0
159.52,12,Clothing,0,0,48,0,23,0
5.55,10,Travel,0,0,37,3,36,0
95.29,6,Clothing,0,0,58,3,53,0
403.15,7,Travel,0,0,83,5,39,0
80.28,19,Food,0,0,33,1,32,0
27.08,15,Food,0,0,96,2,41,0
75.47,6,Electronics,0,0,75,4,56,0
85.19,16,Grocery,0,0,26,0,30,0
86.98,19,Travel,0,1,82,1,61,0
252.05,23,Grocery,0,0,60,2,27,0
91.02,21,Travel,0,0,74,3,41,0
20.27,19,Travel,0,0,78,3,18,0
307.77,1,Food,0,0,47,0,28,0
123.52,10,Grocery,0,0,30,1,67,0
268.21,17,Clothing,0,0,79,0,25,0
94.18,7,Grocery,0,0,69,0,52,0
118.77,1,Electronics,0,0,98,0,37,0
77.05,20,Food,0,0,27,1,34,0
130.6,0,Food,0,0,91,2,58,0
145.41,19,Food,1,0,84,2,47,0
49.68,15,Travel,0,0,59,2,18,0
78.91,7,Grocery,0,0,50,4,19,0
243.09,11,Travel,0,0,62,1,46,0
83.44,22,Food,0,0,44,1,18,0
110.39,19,Clothing,0,0,52,2,61,0
10.45,20,Electronics,0,0,25,5,28,0
809.18,9,Clothing,0,0,52,1,57,0
395.89,2,Clothing,0,0,35,0,36,0
50.83,15,Clothing,0,0,51,1,25,0
19.65,19,Electronics,0,0,70,0,25,0
526.65,23,Grocery,0,0,28,1,26,0
387.75,17,Electronics,0,0,66,3,37,0
110.67,2,Travel,1,0,43,5,21,1
131.71,16,Travel,0,0,63,2,62,0
118.95,20,Clothing,0,0,41,0,38,0
184.02,8,Grocery,0,0,95,6,35,0
41.25,8,Food,0,0,78,4,20,0
0.07,5,Travel,0,0,32,0,44,0
76.26,17,Electronics,0,0,92,4,53,0
256.12,7,Electronics,0,0,75,0,60,0
376.69,22,Food,0,0,53,1,38,0
169.24,22,Food,0,0,98,3,66,0
145.22,6,Grocery,0,0,77,6,60,0
46.9,21,Clothing,0,0,54,4,24,0
101.24,12,Travel,0,0,44,2,21,0
16.68,16,Grocery,0,0,34,1,35,0
136.67,14,Electronics,0,0,66,0,23,0
22.38,9,Food,0,0,30,2,47,0
16.68,10,Grocery,0,0,25,3,47,0
68.61,15,Clothing,0,0,36,2,68,0
4.02,10,Clothing,0,0,64,2,40,0
377.5,21,Travel,0,0,41,3,33,0
112.68,18,Food,0,0,48,4,25,0
744.08,4,Electronics,0,0,65,0,51,0
18.04,7,Travel,0,0,83,3,24,0
319.61,21,Travel,0,0,69,3,69,0
19.72,17,Travel,0,0,41,1,53,0
77.59,23,Clothing,0,0,31,4,39,0
309.7,3,Clothing,0,0,45,3,65,0
77.32,13,Travel,0,0,88,3,55,0
131.37,21,Travel,0,0,67,0,57,0
118.83,5,Grocery,0,0,51,2,64,0
351.05,23,Grocery,0,0,56,3,42,0
29.52,21,Travel,0,0,31,1,42,0
68.16,17,Electronics,1,0,38,4,47,0
173.13,13,Travel,0,0,86,4,62,0
60.27,20,Travel,1,0,74,2,33,0
101.71,3,Travel,0,0,85,3,20,0
18.66,13,Food,0,0,54,3,45,0
22.73,21,Food,0,0,52,4,44,0
237.56,14,Grocery,0,0,95,1,37,0
13.75,9,Travel,0,0,91,2,23,0
119.65,17,Food,1,0,62,3,63,0
414.3,20,Travel,0,0,52,3,33,0
56.37,20,Clothing,0,0,49,5,19,0
267.7,2,Clothing,0,0,39,2,54,0
132.6,18,Clothing,0,0,65,1,62,0
428.63,18,Grocery,0,0,58,2,57,0
105.89,11,Clothing,0,0,88,6,40,0
140.96,12,Electronics,0,0,27,3,61,0
509.42,2,Clothing,0,0,56,2,67,0
138.15,1,Grocery,0,1,59,1,50,0
30.57,20,Travel,1,0,66,3,37,0
432.62,14,Grocery,0,0,38,2,67,0
4.52,12,Electronics,0,0,86,2,46,0
23.09,22,Travel,0,0,61,1,47,0
108.98,18,Travel,0,0,79,2,57,0
410.84,7,Travel,0,0,77,3,57,0
56.83,1,Travel,0,0,28,3,29,0
19.48,10,Clothing,0,0,31,1,46,0
10.79,12,Food,0,0,93,4,24,0
311.22,17,Clothing,0,1,37,1,20,0
159.8,13,Food,0,0,30,3,69,0
369.91,16,Grocery,0,0,44,3,52,0
42.65,5,Travel,0,0,87,0,40,0
17.75,8,Grocery,0,0,55,3,30,0
217.49,20,Electronics,0,0,92,2,20,0
180.78,16,Travel,0,0,69,1,34,0
0.14,2,Travel,0,0,83,1,47,0
226.83,9,Clothing,0,1,86,1,58,0
19.19,9,Grocery,0,0,70,0,60,0
143.17,22,Grocery,0,0,62,1,20,0
106.74,8,Electronics,0,0,35,5,56,0
148.28,21,Clothing,0,0,64,1,64,0
125.75,22,Grocery,0,0,88,5,29,0
47.74,7,Clothing,0,0,50,1,69,0
20.16,7,Travel,0,0,83,0,53,0
25.27,9,Electronics,0,0,36,4,25,0
126.64,5,Travel,0,0,37,4,34,0
27.88,20,Clothing,0,0,55,3,24,0
120.72,0,Travel,0,0,83,4,45,0
39.04,12,Electronics,0,0,62,4,69,0
241.78,8,Food,0,0,66,1,55,0
141.91,3,Travel,0,0,30,1,27,0
32.1,9,Clothing,0,0,52,3,54,0
539.99,2,Grocery,0,0,64,4,26,0
213.23,8,Electronics,0,0,84,4,20,0
153.08,18,Electronics,0,0,76,1,34,0
170.85,1,Grocery,0,0,71,3,25,0
100.83,11,Grocery,0,0,70,1,34,0
16.4,10,Electronics,0,0,61,3,28,0
397.47,2,Food,0,0,75,2,56,0
9.68,0,Electronics,0,0,65,1,46,0
243.38,2,Food,0,0,31,0,18,0
234.93,14,Food,1,0,58,2,59,0
387.26,7,Travel,0,0,48,0,66,0
506.95,22,Electronics,0,0,59,2,22,0
21.63,11,Travel,0,0,40,2,69,0
206.86,3,Electronics,0,0,81,0,26,0
351.17,21,Travel,0,0,37,5,23,0
186.89,6,Electronics,0,0,90,0,59,0
212.19,16,Clothing,0,0,99,2,50,0
315.5,2,Grocery,0,1,48,2,53,0
93.95,18,Electronics,0,0,55,2,32,0
10.09,11,Clothing,0,0,58,3,51,0
255.67,19,Food,0,1,25,5,44,1
229.38,12,Electronics,1,0,81,4,67,0
94.5,0,Travel,0,0,54,4,38,0
31.27,18,Grocery,0,0,35,2,39,0
229.41,3,Electronics,0,0,68,0,41,0
860.84,15,Grocery,1,0,82,3,52,0
1009.57,14,Clothing,0,0,33,1,48,0
225.76,4,Clothing,0,0,35,3,66,0
204.28,1,Clothing,0,0,55,2,50,0
150.32,19,Grocery,0,0,30,1,69,0
730.15,19,Clothing,0,0,60,2,55,0
1.28,17,Grocery,0,0,79,3,45,0
22.13,22,Clothing,0,0,47,0,20,0
102.4,19,Food,0,0,35,4,59,0
22.96,21,Food,0,0,62,2,32,0
393.67,21,Electronics,0,0,58,1,51,0
285.49,17,Travel,0,0,61,3,53,0
136.87,6,Food,0,0,52,1,60,0
0.99,4,Clothing,0,0,60,2,54,0
450.35,11,Travel,0,1,65,0,56,0
198.23,21,Travel,1,0,40,1,28,0
83.11,12,Grocery,0,0,79,1,60,0
222.97,23,Clothing,1,0,50,0,62,0
3.81,3,Food,0,0,40,1,35,0
84.09,15,Grocery,0,0,54,0,38,0
681.21,7,Electronics,1,0,81,1,57,0
6.93,23,Electronics,0,0,98,0,26,0
56.92,3,Food,0,0,32,0,37,0
214.18,17,Food,0,0,98,0,43,0
1036.82,0,Electronics,0,0,28,0,20,1
11.79,5,Electronics,0,0,91,0,24,0
47.9,7,Food,0,0,49,3,38,0
476.78,4,Grocery,0,0,74,1,22,0
192.71,3,Food,0,0,68,4,20,0
369.73,15,Grocery,0,0,81,0,24,0
65.68,5,Clothing,0,0,29,1,47,0
222.95,0,Clothing,1,0,41,3,61,0
76.92,1,Food,0,0,28,1,53,0
99.78,11,Travel,0,1,54,4,63,0
34.26,7,Grocery,0,0,60,3,47,0
139.64,1,Electronics,0,0,92,2,21,0
141.14,9,Clothing,0,0,87,3,33,0
91.6,14,Food,0,0,29,4,35,0
